Country_region,0,1,2,3,4,5,6,7,8,9,10,11
Bosnia and Herzegovina,0.7000000000000028,-2.9999999999999964,-0.04999999999999716,8.900000000000006,13.70000000000001,15.150000000000006,17.25,18.35000000000001,13.850000000000001,10.700000000000003,4.649999999999999,-0.7499999999999964
Botswana,27.050000000000004,26.650000000000006,25.55000000000001,23.250000000000007,19.950000000000003,17.35,16.85,19.25,23.20000000000001,26.650000000000006,27.35,28.200000000000003
Brazil,26.300000000000004,26.10000000000001,26.650000000000006,25.6,24.650000000000006,23.1,22.6,25.20000000000001,27.250000000000007,27.35,26.30000000000001,26.550000000000004
Brunei,26.900000000000006,27.10000000000001,27.550000000000004,28.450000000000003,28.150000000000006,27.900000000000006,28.450000000000003,28.500000000000007,27.35000000000001,27.45000000000001,27.60000000000001,27.650000000000006
Bulgaria,0.15000000000000568,-0.29999999999999716,1.850000000000005,9.950000000000003,15.100000000000001,16.150000000000006,17.550000000000004,20.000000000000007,14.850000000000001,10.150000000000006,4.450000000000003,-0.09999999999999787
Burkina Faso,24.800000000000004,28.550000000000004,31.650000000000006,33.150000000000006,32.60000000000001,30.650000000000006,27.950000000000003,26.550000000000004,27.450000000000003,28.85000000000001,28.550000000000004,24.950000000000003
Burma,20.60000000000001,23.200000000000003,27.450000000000003,30.050000000000004,29.800000000000004,28.950000000000003,29.0,28.650000000000006,28.800000000000004,27.30000000000001,24.85,21.950000000000003
Burundi,19.0,19.500000000000007,17.900000000000006,18.950000000000003,18.6,18.300000000000004,17.1,19.800000000000004,20.0,19.1,19.500000000000007,19.6
Cabo Verde,--,--,--,--,--,--,--,--,--,--,--,--
Cambodia,27.35000000000001,26.85000000000001,29.250000000000007,29.650000000000006,29.5,29.10000000000001,28.70000000000001,28.45000000000001,28.650000000000006,28.750000000000007,28.5,28.550000000000004
Cameroon,24.950000000000003,25.60000000000001,25.150000000000006,25.30000000000001,24.400000000000006,24.1,23.250000000000007,23.750000000000007,24.250000000000007,24.60000000000001,24.60000000000001,24.650000000000006
Central African Republic,23.000000000000007,26.1,25.900000000000006,25.60000000000001,26.20000000000001,25.35,23.800000000000004,24.800000000000004,24.6,24.650000000000006,24.400000000000006,23.800000000000004
Chad,21.550000000000004,26.85000000000001,29.450000000000003,32.050000000000004,34.900000000000006,33.050000000000004,31.10000000000001,31.250000000000007,31.050000000000004,29.85000000000001,27.300000000000004,24.250000000000007
Chile,21.150000000000006,20.900000000000006,17.35,14.500000000000007,11.200000000000003,7.650000000000002,7.200000000000003,8.700000000000003,12.300000000000004,13.350000000000001,16.800000000000004,19.35000000000001
China_Anhui,2.950000000000003,5.650000000000006,12.600000000000001,18.35,23.150000000000006,26.5,29.70000000000001,29.55000000000001,24.550000000000004,17.800000000000004,12.100000000000001,4.900000000000002
China_Beijing,-4.599999999999998,-1.0999999999999979,8.900000000000002,15.600000000000001,21.65,26.45000000000001,27.900000000000006,27.000000000000007,19.900000000000006,12.250000000000007,5.2500000000000036,-3.5
China_Chongqing,6.5,8.950000000000003,15.500000000000007,19.85,23.650000000000006,26.000000000000007,29.300000000000004,29.750000000000007,24.25,17.800000000000004,13.5,8.150000000000006
China_Fujian,9.550000000000004,10.600000000000001,16.650000000000006,20.050000000000004,24.150000000000006,25.000000000000007,27.5,26.60000000000001,25.250000000000007,19.35,16.0,11.450000000000003
China_Gansu,-7.099999999999994,-4.349999999999998,3.6000000000000014,9.350000000000001,13.550000000000004,17.500000000000007,19.250000000000007,18.6,12.250000000000007,5.75,-0.14999999999999503,-6.549999999999997
China_Guangdong,13.700000000000003,14.400000000000006,19.800000000000004,22.950000000000003,27.85,28.10000000000001,29.200000000000003,28.650000000000006,28.050000000000004,23.60000000000001,20.35,15.600000000000001
China_Guangxi,10.950000000000003,12.300000000000004,18.050000000000004,21.450000000000003,26.300000000000004,27.300000000000004,29.000000000000007,28.300000000000004,26.85000000000001,22.050000000000004,18.5,13.550000000000004
China_Guizhou,3.000000000000007,5.050000000000004,11.0,14.75,18.6,21.050000000000004,23.800000000000004,22.900000000000006,19.300000000000004,13.750000000000007,9.650000000000006,5.550000000000001
China_Hainan,16.1,16.300000000000004,21.300000000000004,23.000000000000007,26.45000000000001,26.150000000000006,25.900000000000006,25.10000000000001,24.750000000000007,22.650000000000006,20.95000000000001,17.700000000000003
China_Hebei,-4.649999999999995,-0.5999999999999943,9.500000000000004,16.0,21.85,26.5,28.150000000000006,27.500000000000007,20.300000000000004,12.500000000000007,5.350000000000001,-3.3999999999999986
China_Heilongjiang,-21.699999999999996,-18.549999999999997,-7.149999999999999,5.100000000000001,12.050000000000004,17.050000000000004,21.1,18.35000000000001,11.300000000000004,4.25,-6.75,-17.05
China_Henan,-2.9999999999999964,0.350000000000005,10.200000000000006,15.850000000000009,21.60000000000001,27.650000000000006,28.35,27.750000000000007,20.900000000000006,14.149999999999999,6.400000000000002,-2.049999999999997
China_Hong Kong,16.000000000000007,16.050000000000004,21.200000000000003,23.5,28.450000000000003,28.300000000000004,29.35000000000001,28.750000000000007,28.550000000000004,24.800000000000004,22.250000000000007,18.000000000000007
China_Hubei,3.1000000000000014,6.700000000000003,13.350000000000001,18.9,23.400000000000006,26.75,29.500000000000007,29.200000000000003,23.85,17.550000000000004,11.900000000000006,5.5
China_Hunan,4.850000000000005,7.5000000000000036,13.950000000000003,18.60000000000001,23.95000000000001,25.75,30.05000000000001,28.85,24.800000000000004,17.650000000000006,13.050000000000004,7.100000000000001
China_Inner Mongolia,-21.049999999999997,-16.049999999999997,-0.9999999999999964,7.900000000000006,16.550000000000004,21.95000000000001,23.6,22.400000000000006,13.300000000000004,4.600000000000001,-7.199999999999996,-18.599999999999998
China_Jiangsu,1.600000000000005,3.9000000000000057,11.100000000000001,16.250000000000007,21.200000000000003,25.550000000000004,28.800000000000004,28.650000000000006,23.300000000000004,16.750000000000007,11.500000000000007,3.8999999999999986
China_Jiangxi,5.800000000000001,8.0,14.899999999999999,20.050000000000004,24.950000000000003,26.550000000000004,30.150000000000006,29.400000000000006,26.300000000000004,19.200000000000003,14.400000000000006,8.300000000000004
China_Jilin,-17.549999999999997,-14.149999999999999,-2.0500000000000007,8.900000000000006,15.0,19.450000000000003,23.85000000000001,21.60000000000001,14.600000000000001,7.600000000000001,-2.3999999999999986,-11.949999999999996
China_Liaoning,-10.999999999999996,-7.449999999999996,2.750000000000007,11.450000000000003,18.650000000000006,23.400000000000006,26.750000000000007,25.050000000000004,18.60000000000001,10.399999999999999,2.4000000000000057,-7.349999999999998
China_Macau,15.5,15.700000000000003,20.750000000000007,23.400000000000006,28.150000000000006,28.35000000000001,29.35,28.70000000000001,28.300000000000004,24.550000000000004,22.0,17.550000000000004
China_Ningxia,-7.199999999999996,-3.299999999999997,5.850000000000005,12.550000000000004,17.150000000000006,21.700000000000003,23.300000000000004,22.500000000000007,15.25,8.600000000000001,1.2500000000000036,-6.349999999999998
China_Qinghai,-15.199999999999996,-12.999999999999996,-7.199999999999999,-2.8999999999999986,1.8000000000000007,6.250000000000007,9.25,9.150000000000006,3.3500000000000014,-4.949999999999996,-11.599999999999998,-16.7
China_Shaanxi,-3.9999999999999964,-0.9999999999999929,6.75,12.650000000000006,16.35,20.800000000000004,22.400000000000006,22.150000000000006,15.000000000000007,9.649999999999999,3.4499999999999993,-3.1999999999999957
China_Shandong,-3.6999999999999993,-0.5499999999999972,8.250000000000004,14.650000000000006,20.200000000000003,23.85,25.900000000000006,25.800000000000004,19.200000000000003,13.150000000000006,7.350000000000001,-1.0999999999999979
China_Shanghai,4.25,5.450000000000003,12.100000000000009,17.0,21.85000000000001,24.950000000000003,29.300000000000004,29.35000000000001,25.000000000000007,18.60000000000001,14.150000000000006,7.250000000000007
China_Shanxi,-5.149999999999999,-1.0499999999999972,8.200000000000003,14.650000000000006,19.950000000000003,24.10000000000001,25.35,24.550000000000004,17.0,10.650000000000002,3.7000000000000064,-4.649999999999999
China_Sichuan,-1.1999999999999957,-1.3999999999999986,4.649999999999999,9.649999999999999,12.250000000000007,15.100000000000001,17.650000000000006,17.300000000000004,13.0,6.400000000000002,3.5500000000000007,0.3500000000000014
China_Tianjin,-4.599999999999998,-1.3999999999999986,7.900000000000006,15.200000000000003,20.85,25.45000000000001,27.550000000000004,27.300000000000004,20.60000000000001,13.200000000000003,6.100000000000005,-2.4499999999999957
China_Tibet,-8.399999999999995,-8.099999999999998,-5.049999999999997,0.10000000000000142,4.800000000000004,10.300000000000008,12.800000000000004,12.450000000000003,9.75,0.3999999999999986,-4.2499999999999964,-8.199999999999996
China_Xinjiang,-10.499999999999996,-1.149999999999995,13.050000000000004,16.500000000000007,20.65,26.450000000000003,27.950000000000003,27.400000000000006,19.85,12.25,0.6000000000000014,-7.849999999999998
China_Yunnan,9.650000000000002,11.450000000000003,15.700000000000003,18.550000000000004,20.500000000000007,21.250000000000007,22.0,21.10000000000001,19.500000000000007,15.950000000000003,12.800000000000004,10.300000000000008
China_Zhejiang,4.700000000000003,6.550000000000004,13.400000000000006,18.25,23.20000000000001,25.050000000000004,28.650000000000006,28.400000000000006,24.550000000000004,17.60000000000001,13.450000000000003,7.25
Colombia,13.850000000000009,14.450000000000003,14.850000000000001,14.250000000000007,14.300000000000004,14.5,14.400000000000006,14.450000000000003,14.70000000000001,14.5,14.550000000000004,14.400000000000006
Comoros,21.6,22.400000000000006,22.450000000000003,22.60000000000001,22.150000000000006,21.1,20.050000000000004,20.400000000000006,20.5,20.400000000000006,21.70000000000001,22.6
Congo (Brazzaville),26.500000000000007,27.35000000000001,26.300000000000004,26.250000000000007,26.05000000000001,25.60000000000001,24.800000000000004,24.6,25.5,25.85,26.20000000000001,25.95000000000001
Congo (Kinshasa),25.550000000000004,26.250000000000007,25.500000000000007,25.950000000000003,25.300000000000004,25.10000000000001,25.300000000000004,25.400000000000006,25.250000000000007,25.700000000000003,25.800000000000004,25.700000000000003
Costa Rica,17.150000000000006,17.95000000000001,19.050000000000004,19.25,19.15,18.70000000000001,18.85,18.95000000000001,18.75,18.1,18.450000000000003,18.300000000000004
Cote d'Ivoire,26.70000000000001,28.700000000000003,28.35,28.450000000000003,27.250000000000007,26.45000000000001,24.85000000000001,24.800000000000004,25.150000000000006,25.900000000000006,26.900000000000006,26.200000000000003
Croatia,2.3000000000000043,-2.349999999999998,1.7000000000000028,10.650000000000006,14.600000000000001,16.750000000000007,18.5,19.4,14.600000000000009,10.650000000000006,5.850000000000001,0.40000000000000213
Cuba,22.550000000000004,24.950000000000003,23.900000000000006,25.950000000000003,26.20000000000001,27.450000000000003,28.300000000000004,28.60000000000001,28.050000000000004,26.95000000000001,25.750000000000007,25.150000000000006
Cyprus,12.500000000000007,14.850000000000001,16.700000000000003,19.6,23.200000000000003,27.050000000000004,30.750000000000007,30.400000000000006,27.750000000000007,23.400000000000006,18.1,13.950000000000003
Czechia,2.0500000000000043,-3.099999999999998,1.350000000000005,12.700000000000003,16.6,18.250000000000007,20.150000000000006,20.750000000000007,15.750000000000007,11.050000000000004,5.25,1.4000000000000057
Denmark_Faroe Islands,4.150000000000006,4.100000000000005,3.5500000000000007,5.650000000000006,8.100000000000009,9.100000000000001,10.800000000000004,10.300000000000004,9.350000000000001,7.600000000000001,7.300000000000004,6.000000000000007
Denmark_Greenland,-36.5,-31.949999999999996,-32.2,-26.799999999999997,-21.3,-10.599999999999994,-7.849999999999994,-11.649999999999999,-15.999999999999996,-32.0,-27.55,-28.849999999999998
Denmark,1.8500000000000014,-1.6499999999999986,-0.29999999999999716,8.75,14.5,16.35,19.1,17.35,13.900000000000006,10.0,5.350000000000001,3.9500000000000064
Diamond Princess,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,16.750000000000007,19.900000000000006,20.550000000000004,22.150000000000006,25.10000000000001,27.650000000000006,27.6,26.60000000000001,25.250000000000007,21.500000000000007,19.200000000000003,18.050000000000004
Dominica,23.60000000000001,22.900000000000006,23.750000000000007,24.450000000000003,24.5,25.250000000000007,25.500000000000007,25.60000000000001,25.900000000000006,25.35,24.950000000000003,23.950000000000003
Dominican Republic,22.250000000000007,22.1,22.85000000000001,23.400000000000006,23.800000000000004,25.400000000000006,25.35,25.550000000000004,25.200000000000003,24.800000000000004,24.150000000000006,22.900000000000006
Ecuador,18.550000000000004,18.650000000000006,18.85000000000001,18.550000000000004,19.5,18.250000000000007,18.000000000000007,17.650000000000006,18.6,19.250000000000007,19.400000000000006,19.250000000000007
Egypt,12.900000000000006,16.900000000000006,21.4,23.900000000000006,28.800000000000004,30.800000000000004,30.950000000000003,30.6,28.5,24.550000000000004,18.85000000000001,14.399999999999999
El Salvador,22.650000000000006,24.15,25.000000000000007,24.85000000000001,24.45000000000001,23.800000000000004,24.650000000000006,23.6,23.95000000000001,23.500000000000007,23.45000000000001,23.200000000000003
Equatorial Guinea,21.750000000000007,22.70000000000001,22.1,22.1,21.85000000000001,21.1,19.950000000000003,20.200000000000003,21.050000000000004,21.550000000000004,21.750000000000007,21.85000000000001
Eritrea,--,--,--,--,--,--,--,--,--,--,--,--
Estonia,-3.049999999999997,-8.25,-4.299999999999997,6.5000000000000036,15.350000000000001,16.150000000000006,21.050000000000004,18.400000000000006,14.050000000000004,7.100000000000001,3.1000000000000014,-1.7499999999999964
Eswatini,25.450000000000003,25.900000000000006,25.10000000000001,23.650000000000006,20.9,19.1,17.85,20.300000000000004,21.85000000000001,23.000000000000007,24.200000000000003,26.700000000000003
Ethiopia,20.45000000000001,23.6,24.450000000000003,24.000000000000007,25.6,26.45000000000001,26.20000000000001,24.000000000000007,24.750000000000007,24.25,21.900000000000006,21.95000000000001
Fiji,24.800000000000004,24.900000000000006,24.550000000000004,24.050000000000004,22.70000000000001,21.750000000000007,21.550000000000004,22.200000000000003,23.050000000000004,23.250000000000007,23.700000000000003,24.85
Finland,-5.049999999999997,-10.2,-6.299999999999997,3.0500000000000043,13.100000000000009,14.500000000000007,19.950000000000003,16.60000000000001,11.600000000000001,4.950000000000003,2.4000000000000057,-3.7499999999999964
France_French Guiana,24.5,24.30000000000001,25.250000000000007,25.10000000000001,25.300000000000004,25.150000000000006,25.000000000000007,25.70000000000001,25.55000000000001,26.80000000000001,25.650000000000006,24.800000000000004
France_French Polynesia,--,--,--,--,--,--,--,--,--,--,--,--
France_Guadeloupe,25.750000000000007,25.10000000000001,25.70000000000001,26.55000000000001,26.650000000000006,27.550000000000004,27.800000000000004,27.900000000000006,28.000000000000007,27.500000000000007,27.10000000000001,26.150000000000006
France_Martinique,25.750000000000007,25.05000000000001,25.500000000000007,26.400000000000006,26.550000000000004,27.10000000000001,27.200000000000003,27.20000000000001,27.6,26.950000000000003,26.800000000000004,25.95000000000001
France_Mayotte,25.900000000000006,26.500000000000007,26.55000000000001,26.10000000000001,25.650000000000006,24.650000000000006,23.500000000000007,24.0,24.400000000000006,24.95000000000001,25.650000000000006,26.85
France_New Caledonia,--,--,--,--,--,--,--,--,--,--,--,--
France_Reunion,14.200000000000003,14.600000000000009,14.70000000000001,12.75,11.450000000000003,10.75,7.25,6.550000000000004,7.6000000000000085,8.149999999999999,11.149999999999999,12.600000000000001
France_Saint Barthelemy,25.900000000000006,25.35000000000001,25.85,26.450000000000003,26.20000000000001,27.200000000000003,27.550000000000004,27.750000000000007,27.85000000000001,27.550000000000004,26.900000000000006,26.10000000000001
France_Saint Pierre and Miquelon,-2.1499999999999986,-4.949999999999996,2.0500000000000043,1.1000000000000014,5.0,9.300000000000004,15.600000000000001,17.000000000000007,13.400000000000006,7.150000000000002,2.4000000000000057,0.30000000000000426
France_St Martin,25.650000000000006,25.050000000000004,25.55000000000001,26.050000000000004,25.80000000000001,26.800000000000004,27.150000000000006,27.400000000000006,27.550000000000004,27.200000000000003,26.550000000000004,25.85000000000001
France_Wallis and Futuna,27.55000000000001,27.400000000000006,27.35,26.900000000000006,26.900000000000006,26.400000000000006,25.85000000000001,25.900000000000006,26.85000000000001,26.70000000000001,27.300000000000004,27.500000000000007
France,7.250000000000007,1.9000000000000057,7.199999999999999,12.600000000000001,15.300000000000004,19.400000000000006,21.800000000000004,21.150000000000006,17.60000000000001,13.300000000000004,8.050000000000004,6.000000000000007
Gabon,25.250000000000007,26.10000000000001,25.750000000000007,25.400000000000006,24.85000000000001,23.800000000000004,22.35,22.85000000000001,23.800000000000004,24.75,25.050000000000004,25.000000000000007
Gambia,23.5,24.650000000000006,29.400000000000006,29.000000000000007,28.550000000000004,29.10000000000001,27.550000000000004,26.95000000000001,27.400000000000006,28.300000000000004,27.150000000000006,25.200000000000003
Georgia,3.950000000000003,6.700000000000003,9.450000000000003,11.650000000000006,16.200000000000003,19.800000000000004,23.950000000000003,23.450000000000003,20.150000000000006,14.350000000000001,8.000000000000007,4.950000000000006
Germany,3.6000000000000014,-2.1499999999999986,2.2500000000000036,12.25,16.20000000000001,18.050000000000004,20.6,20.150000000000006,15.450000000000003,10.75,5.350000000000001,3.8000000000000043
Ghana,27.750000000000007,30.550000000000004,29.550000000000004,29.400000000000006,28.70000000000001,27.400000000000006,26.650000000000006,26.150000000000006,26.900000000000006,27.400000000000006,28.300000000000004,27.450000000000003
Greece,3.2000000000000064,4.200000000000003,7.700000000000003,13.100000000000001,17.150000000000006,19.35000000000001,21.85,22.250000000000007,18.650000000000006,13.400000000000006,8.700000000000003,3.5000000000000036
Grenada,23.750000000000007,23.450000000000003,24.300000000000004,25.000000000000007,25.150000000000006,25.250000000000007,25.35,25.60000000000001,26.050000000000004,25.400000000000006,25.150000000000006,24.35000000000001
Guatemala,21.950000000000003,24.1,25.150000000000006,25.55000000000001,26.250000000000007,26.35000000000001,26.35000000000001,25.750000000000007,26.250000000000007,25.400000000000006,24.150000000000006,23.35
Guinea,23.450000000000003,26.000000000000007,29.400000000000006,28.900000000000006,27.550000000000004,26.1,24.800000000000004,24.200000000000003,24.70000000000001,25.650000000000006,26.050000000000004,23.750000000000007
Guinea-Bissau,24.45000000000001,25.450000000000003,29.85000000000001,29.050000000000004,27.750000000000007,27.45000000000001,26.500000000000007,26.250000000000007,26.75,27.80000000000001,27.80000000000001,26.1
Guyana,25.750000000000007,25.500000000000007,26.150000000000006,26.150000000000006,26.300000000000004,26.200000000000003,26.45000000000001,27.35000000000001,27.800000000000004,28.85,27.700000000000003,26.10000000000001
Haiti,22.6,22.800000000000004,23.250000000000007,24.10000000000001,24.150000000000006,25.450000000000003,25.75,25.900000000000006,25.1,24.750000000000007,24.200000000000003,23.700000000000003
Holy See,10.25,7.850000000000005,10.649999999999999,15.850000000000009,19.050000000000004,22.750000000000007,25.750000000000007,26.400000000000006,22.80000000000001,18.750000000000007,13.700000000000003,9.800000000000004
Honduras,19.550000000000004,21.35,22.400000000000006,23.300000000000004,24.150000000000006,23.900000000000006,23.400000000000006,23.150000000000006,23.450000000000003,22.750000000000007,21.70000000000001,20.450000000000003
Hungary,2.650000000000002,-0.3999999999999986,3.650000000000002,15.950000000000003,19.750000000000007,20.900000000000006,22.700000000000003,24.0,17.900000000000006,13.25,6.750000000000007,0.5500000000000007
Iceland,-4.899999999999999,-3.8499999999999943,-4.4999999999999964,-2.7499999999999964,0.25000000000000355,5.650000000000002,7.650000000000006,6.800000000000004,2.3000000000000007,-1.8999999999999986,-1.6499999999999986,-3.399999999999995
India,21.35000000000001,24.650000000000006,29.150000000000006,32.10000000000001,36.20000000000001,31.1,27.650000000000006,27.150000000000006,27.200000000000003,26.800000000000004,23.75,19.900000000000006
Indonesia,27.450000000000003,27.300000000000004,27.55000000000001,27.750000000000007,27.95000000000001,27.6,27.650000000000006,27.800000000000004,27.750000000000007,27.5,27.700000000000003,27.550000000000004
Iran,7.700000000000006,12.050000000000004,18.300000000000004,20.15,26.050000000000004,33.150000000000006,35.400000000000006,34.300000000000004,30.300000000000004,22.900000000000006,13.400000000000006,9.450000000000003
Iraq,12.150000000000006,16.550000000000004,21.85000000000001,24.050000000000004,29.750000000000007,35.400000000000006,37.400000000000006,36.5,33.2,26.800000000000004,17.250000000000007,13.400000000000006
Ireland,5.200000000000003,3.8000000000000043,4.600000000000005,8.600000000000001,12.050000000000004,15.149999999999999,16.650000000000006,15.150000000000006,12.200000000000003,9.549999999999997,7.5,7.450000000000003
Israel,11.75,14.950000000000003,18.35000000000001,20.10000000000001,23.70000000000001,26.050000000000004,27.150000000000006,27.05000000000001,26.150000000000006,22.800000000000004,17.750000000000007,13.150000000000006
Italy,10.300000000000004,7.800000000000001,10.700000000000003,15.899999999999999,19.15,22.950000000000003,26.10000000000001,26.800000000000004,22.85000000000001,18.700000000000003,13.75,9.399999999999999
Jamaica,22.550000000000004,23.750000000000007,23.250000000000007,24.25,24.300000000000004,25.150000000000006,25.750000000000007,25.900000000000006,25.55000000000001,24.650000000000006,24.700000000000003,24.150000000000006
Japan,-4.399999999999999,-4.199999999999996,2.700000000000003,9.200000000000003,12.850000000000001,16.550000000000004,22.900000000000006,21.70000000000001,16.20000000000001,11.100000000000001,6.400000000000002,0.3500000000000014
Jordan,8.8,12.5,16.650000000000006,18.200000000000003,22.95000000000001,25.800000000000004,27.000000000000007,26.950000000000003,25.85000000000001,22.000000000000007,15.050000000000004,10.350000000000009
Kazakhstan,-16.65,-14.799999999999997,-5.9999999999999964,5.949999999999999,12.750000000000007,19.650000000000006,23.800000000000004,20.0,13.550000000000004,5.850000000000001,-4.799999999999997,-12.599999999999998
Kenya,21.800000000000004,23.450000000000003,22.900000000000006,21.200000000000003,20.60000000000001,21.150000000000006,19.800000000000004,20.800000000000004,22.550000000000004,22.75,22.75,23.050000000000004
"Korea, South",-5.949999999999996,-3.4999999999999964,5.0,10.75,15.100000000000001,20.200000000000003,24.250000000000007,23.750000000000007,17.000000000000007,9.700000000000003,5.2500000000000036,-2.099999999999998
Kosovo,1.9500000000000028,1.6500000000000021,6.550000000000004,14.150000000000006,18.10000000000001,20.550000000000004,22.10000000000001,23.500000000000007,19.000000000000007,13.950000000000003,7.800000000000004,1.4499999999999993
Kuwait,15.300000000000004,19.700000000000003,24.450000000000003,26.000000000000007,32.1,37.75000000000001,38.85000000000001,37.95,34.050000000000004,28.10000000000001,19.950000000000003,16.95000000000001
